Driver,session_id,season,Final_Race_Position
81,2023_18,2023,17.0
31,2023_18,2023,18.0
44,2023_18,2023,19.0
16,2023_18,2023,20.0
1,2023_19,2023,1.0
44,2023_19,2023,2.0
16,2023_19,2023,3.0
55,2023_19,2023,4.0
4,2023_19,2023,5.0
63,2023_19,2023,6.0
3,2023_19,2023,7.0
81,2023_19,2023,8.0
23,2023_19,2023,9.0
31,2023_19,2023,10.0
10,2023_19,2023,11.0
22,2023_19,2023,12.0
27,2023_19,2023,13.0
24,2023_19,2023,14.0
77,2023_19,2023,15.0
2,2023_19,2023,16.0
18,2023_19,2023,17.0
14,2023_19,2023,18.0
20,2023_19,2023,19.0
11,2023_19,2023,20.0
1,2023_20,2023,1.0
4,2023_20,2023,2.0
14,2023_20,2023,3.0
11,2023_20,2023,4.0
18,2023_20,2023,5.0
55,2023_20,2023,6.0
10,2023_20,2023,7.0
44,2023_20,2023,8.0
22,2023_20,2023,9.0
31,2023_20,2023,10.0
2,2023_20,2023,11.0
27,2023_20,2023,12.0
3,2023_20,2023,13.0
81,2023_20,2023,14.0
63,2023_20,2023,15.0
77,2023_20,2023,16.0
24,2023_20,2023,17.0
20,2023_20,2023,18.0
23,2023_20,2023,19.0
16,2023_20,2023,20.0
1,2023_21,2023,1.0
16,2023_21,2023,2.0
11,2023_21,2023,3.0
31,2023_21,2023,4.0
18,2023_21,2023,5.0
55,2023_21,2023,6.0
44,2023_21,2023,7.0
63,2023_21,2023,8.0
14,2023_21,2023,9.0
81,2023_21,2023,10.0
10,2023_21,2023,11.0
23,2023_21,2023,12.0
20,2023_21,2023,13.0
3,2023_21,2023,14.0
24,2023_21,2023,15.0
2,2023_21,2023,16.0
77,2023_21,2023,17.0
22,2023_21,2023,18.0
27,2023_21,2023,19.0
4,2023_21,2023,20.0
1,2023_22,2023,1.0
16,2023_22,2023,2.0
63,2023_22,2023,3.0
11,2023_22,2023,4.0
4,2023_22,2023,5.0
81,2023_22,2023,6.0
14,2023_22,2023,7.0
22,2023_22,2023,8.0
44,2023_22,2023,9.0
18,2023_22,2023,10.0
3,2023_22,2023,11.0
31,2023_22,2023,12.0
10,2023_22,2023,13.0
23,2023_22,2023,14.0
27,2023_22,2023,15.0
2,2023_22,2023,16.0
24,2023_22,2023,17.0
55,2023_22,2023,18.0
77,2023_22,2023,19.0
20,2023_22,2023,20.0
1,2024_1,2024,1.0
11,2024_1,2024,2.0
55,2024_1,2024,3.0
16,2024_1,2024,4.0
63,2024_1,2024,5.0
4,2024_1,2024,6.0
44,2024_1,2024,7.0
81,2024_1,2024,8.0
14,2024_1,2024,9.0
18,2024_1,2024,10.0
24,2024_1,2024,11.0
20,2024_1,2024,12.0
3,2024_1,2024,13.0
22,2024_1,2024,14.0
23,2024_1,2024,15.0
27,2024_1,2024,16.0
31,2024_1,2024,17.0
10,2024_1,2024,18.0
77,2024_1,2024,19.0
2,2024_1,2024,20.0
1,2024_2,2024,1.0
11,2024_2,2024,2.0
16,2024_2,2024,3.0
81,2024_2,2024,4.0
14,2024_2,2024,5.0
63,2024_2,2024,6.0
38,2024_2,2024,7.0
4,2024_2,2024,8.0
44,2024_2,2024,9.0
27,2024_2,2024,10.0
23,2024_2,2024,11.0
20,2024_2,2024,12.0
31,2024_2,2024,13.0
2,2024_2,2024,14.0
22,2024_2,2024,15.0
3,2024_2,2024,16.0
77,2024_2,2024,17.0
24,2024_2,2024,18.0
18,2024_2,2024,19.0
10,2024_2,2024,20.0
55,2024_3,2024,1.0
16,2024_3,2024,2.0
4,2024_3,2024,3.0
81,2024_3,2024,4.0
11,2024_3,2024,5.0
18,2024_3,2024,6.0
22,2024_3,2024,7.0
14,2024_3,2024,8.0
27,2024_3,2024,9.0
20,2024_3,2024,10.0
23,2024_3,2024,11.0
3,2024_3,2024,12.0
10,2024_3,2024,13.0
77,2024_3,2024,14.0
24,2024_3,2024,15.0
31,2024_3,2024,16.0
63,2024_3,2024,17.0
44,2024_3,2024,18.0
1,2024_3,2024,19.0
1,2024_4,2024,1.0
11,2024_4,2024,2.0
55,2024_4,2024,3.0
16,2024_4,2024,4.0
4,2024_4,2024,5.0
14,2024_4,2024,6.0
63,2024_4,2024,7.0
81,2024_4,2024,8.0
44,2024_4,2024,9.0
22,2024_4,2024,10.0
27,2024_4,2024,11.0
18,2024_4,2024,12.0
20,2024_4,2024,13.0
77,2024_4,2024,14.0
31,2024_4,2024,15.0
10,2024_4,2024,16.0
2,2024_4,2024,17.0
24,2024_4,2024,18.0
3,2024_4,2024,19.0
23,2024_4,2024,20.0
1,2024_5,2024,1.0
4,2024_5,2024,2.0
11,2024_5,2024,3.0
16,2024_5,2024,4.0
55,2024_5,2024,5.0
63,2024_5,2024,6.0
14,2024_5,2024,7.0
81,2024_5,2024,8.0
44,2024_5,2024,9.0
27,2024_5,2024,10.0
31,2024_5,2024,11.0
23,2024_5,2024,12.0
10,2024_5,2024,13.0
24,2024_5,2024,14.0
18,2024_5,2024,15.0
20,2024_5,2024,16.0
2,2024_5,2024,17.0
3,2024_5,2024,18.0
22,2024_5,2024,19.0
77,2024_5,2024,20.0
4,2024_6,2024,1.0
1,2024_6,2024,2.0
16,2024_6,2024,3.0
11,2024_6,2024,4.0
55,2024_6,2024,5.0
44,2024_6,2024,6.0
22,2024_6,2024,7.0
63,2024_6,2024,8.0
14,2024_6,2024,9.0
31,2024_6,2024,10.0
27,2024_6,2024,11.0
10,2024_6,2024,12.0
81,2024_6,2024,13.0
24,2024_6,2024,14.0
3,2024_6,2024,15.0
77,2024_6,2024,16.0
18,2024_6,2024,17.0
23,2024_6,2024,18.0
20,2024_6,2024,19.0
2,2024_6,2024,20.0
1,2024_7,2024,1.0
4,2024_7,2024,2.0
16,2024_7,2024,3.0
81,2024_7,2024,4.0
55,2024_7,2024,5.0
44,2024_7,2024,6.0
63,2024_7,2024,7.0
11,2024_7,2024,8.0
18,2024_7,2024,9.0
22,2024_7,2024,10.0
27,2024_7,2024,11.0
20,2024_7,2024,12.0
3,2024_7,2024,13.0
31,2024_7,2024,14.0
24,2024_7,2024,15.0
10,2024_7,2024,16.0
2,2024_7,2024,17.0
77,2024_7,2024,18.0
14,2024_7,2024,19.0
23,2024_7,2024,20.0
16,2024_8,2024,1.0
81,2024_8,2024,2.0
55,2024_8,2024,3.0
4,2024_8,2024,4.0
63,2024_8,2024,5.0
1,2024_8,2024,6.0
44,2024_8,2024,7.0
22,2024_8,2024,8.0
23,2024_8,2024,9.0
10,2024_8,2024,10.0
14,2024_8,2024,11.0
3,2024_8,2024,12.0
77,2024_8,2024,13.0
18,2024_8,2024,14.0
2,2024_8,2024,15.0
24,2024_8,2024,16.0
31,2024_8,2024,17.0
11,2024_8,2024,18.0
27,2024_8,2024,19.0
20,2024_8,2024,20.0
1,2024_9,2024,1.0
4,2024_9,2024,2.0
63,2024_9,2024,3.0
44,2024_9,2024,4.0
81,2024_9,2024,5.0
14,2024_9,2024,6.0
18,2024_9,2024,7.0
3,2024_9,2024,8.0
10,2024_9,2024,9.0
31,2024_9,2024,10.0
27,2024_9,2024,11.0
20,2024_9,2024,12.0
77,2024_9,2024,13.0
22,2024_9,2024,14.0
24,2024_9,2024,15.0
55,2024_9,2024,16.0
23,2024_9,2024,17.0
11,2024_9,2024,18.0
16,2024_9,2024,19.0
2,2024_9,2024,20.0
1,2024_10,2024,1.0
4,2024_10,2024,2.0
44,2024_10,2024,3.0
63,2024_10,2024,4.0
16,2024_10,2024,5.0
55,2024_10,2024,6.0
81,2024_10,2024,7.0
11,2024_10,2024,8.0
10,2024_10,2024,9.0
31,2024_10,2024,10.0
27,2024_10,2024,11.0
14,2024_10,2024,12.0
24,2024_10,2024,13.0
18,2024_10,2024,14.0
3,2024_10,2024,15.0
77,2024_10,2024,16.0
20,2024_10,2024,17.0
23,2024_10,2024,18.0
22,2024_10,2024,19.0
2,2024_10,2024,20.0
63,2024_11,2024,1.0
81,2024_11,2024,2.0
55,2024_11,2024,3.0
44,2024_11,2024,4.0
1,2024_11,2024,5.0
27,2024_11,2024,6.0
11,2024_11,2024,7.0
20,2024_11,2024,8.0
3,2024_11,2024,9.0
10,2024_11,2024,10.0
16,2024_11,2024,11.0
31,2024_11,2024,12.0
18,2024_11,2024,13.0
22,2024_11,2024,14.0
23,2024_11,2024,15.0
77,2024_11,2024,16.0
24,2024_11,2024,17.0
14,2024_11,2024,18.0
2,2024_11,2024,19.0
4,2024_11,2024,20.0
44,2024_12,2024,1.0
1,2024_12,2024,2.0
4,2024_12,2024,3.0
81,2024_12,2024,4.0
55,2024_12,2024,5.0
27,2024_12,2024,6.0
18,2024_12,2024,7.0
14,2024_12,2024,8.0
23,2024_12,2024,9.0
22,2024_12,2024,10.0
2,2024_12,2024,11.0
20,2024_12,2024,12.0
3,2024_12,2024,13.0
16,2024_12,2024,14.0
77,2024_12,2024,15.0
31,2024_12,2024,16.0
11,2024_12,2024,17.0
24,2024_12,2024,18.0
63,2024_12,2024,19.0
10,2024_12,2024,20.0
81,2024_13,2024,1.0
4,2024_13,2024,2.0
44,2024_13,2024,3.0
16,2024_13,2024,4.0
1,2024_13,2024,5.0
55,2024_13,2024,6.0
11,2024_13,2024,7.0
63,2024_13,2024,8.0
22,2024_13,2024,9.0
18,2024_13,2024,10.0
14,2024_13,2024,11.0
3,2024_13,2024,12.0
27,2024_13,2024,13.0
23,2024_13,2024,14.0
20,2024_13,2024,15.0
77,2024_13,2024,16.0
2,2024_13,2024,17.0
31,2024_13,2024,18.0
24,2024_13,2024,19.0
10,2024_13,2024,20.0
44,2024_14,2024,1.0
81,2024_14,2024,2.0
16,2024_14,2024,3.0
1,2024_14,2024,4.0
4,2024_14,2024,5.0
55,2024_14,2024,6.0
11,2024_14,2024,7.0
14,2024_14,2024,8.0
31,2024_14,2024,9.0
3,2024_14,2024,10.0
18,2024_14,2024,11.0
23,2024_14,2024,12.0
10,2024_14,2024,13.0
20,2024_14,2024,14.0
77,2024_14,2024,15.0
22,2024_14,2024,16.0
2,2024_14,2024,17.0
27,2024_14,2024,18.0
24,2024_14,2024,19.0
63,2024_14,2024,20.0
4,2024_15,2024,1.0
1,2024_15,2024,2.0
16,2024_15,2024,3.0
81,2024_15,2024,4.0
55,2024_15,2024,5.0
11,2024_15,2024,6.0
63,2024_15,2024,7.0
44,2024_15,2024,8.0
10,2024_15,2024,9.0
14,2024_15,2024,10.0
27,2024_15,2024,11.0
3,2024_15,2024,12.0
18,2024_15,2024,13.0
23,2024_15,2024,14.0
31,2024_15,2024,15.0
2,2024_15,2024,16.0
22,2024_15,2024,17.0
20,2024_15,2024,18.0
77,2024_15,2024,19.0
24,2024_15,2024,20.0
16,2024_16,2024,1.0
81,2024_16,2024,2.0
4,2024_16,2024,3.0
55,2024_16,2024,4.0
44,2024_16,2024,5.0
1,2024_16,2024,6.0
63,2024_16,2024,7.0
11,2024_16,2024,8.0
23,2024_16,2024,9.0
20,2024_16,2024,10.0
14,2024_16,2024,11.0
43,2024_16,2024,12.0
3,2024_16,2024,13.0
31,2024_16,2024,14.0
10,2024_16,2024,15.0
77,2024_16,2024,16.0
27,2024_16,2024,17.0
24,2024_16,2024,18.0
18,2024_16,2024,19.0
22,2024_16,2024,20.0
81,2024_17,2024,1.0
16,2024_17,2024,2.0
63,2024_17,2024,3.0
4,2024_17,2024,4.0
1,2024_17,2024,5.0
14,2024_17,2024,6.0
23,2024_17,2024,7.0
43,2024_17,2024,8.0
44,2024_17,2024,9.0
50,2024_17,2024,10.0
27,2024_17,2024,11.0
10,2024_17,2024,12.0
3,2024_17,2024,13.0
24,2024_17,2024,14.0
31,2024_17,2024,15.0
77,2024_17,2024,16.0
11,2024_17,2024,17.0
55,2024_17,2024,18.0
18,2024_17,2024,19.0
22,2024_17,2024,20.0
4,2024_18,2024,1.0
1,2024_18,2024,2.0
81,2024_18,2024,3.0
63,2024_18,2024,4.0
16,2024_18,2024,5.0
44,2024_18,2024,6.0
55,2024_18,2024,7.0
14,2024_18,2024,8.0
27,2024_18,2024,9.0
11,2024_18,2024,10.0
43,2024_18,2024,11.0
22,2024_18,2024,12.0
31,2024_18,2024,13.0
18,2024_18,2024,14.0
24,2024_18,2024,15.0
77,2024_18,2024,16.0
10,2024_18,2024,17.0
3,2024_18,2024,18.0
20,2024_18,2024,19.0
23,2024_18,2024,20.0
16,2024_19,2024,1.0
55,2024_19,2024,2.0
1,2024_19,2024,3.0
4,2024_19,2024,4.0
81,2024_19,2024,5.0
63,2024_19,2024,6.0
11,2024_19,2024,7.0
27,2024_19,2024,8.0
30,2024_19,2024,9.0
43,2024_19,2024,10.0
20,2024_19,2024,11.0
10,2024_19,2024,12.0
14,2024_19,2024,13.0
22,2024_19,2024,14.0
18,2024_19,2024,15.0
23,2024_19,2024,16.0
77,2024_19,2024,17.0
31,2024_19,2024,18.0
24,2024_19,2024,19.0
44,2024_19,2024,20.0
55,2024_20,2024,1.0
4,2024_20,2024,2.0
16,2024_20,2024,3.0
44,2024_20,2024,4.0
63,2024_20,2024,5.0
1,2024_20,2024,6.0
20,2024_20,2024,7.0
81,2024_20,2024,8.0
27,2024_20,2024,9.0
10,2024_20,2024,10.0
18,2024_20,2024,11.0
43,2024_20,2024,12.0
31,2024_20,2024,13.0
77,2024_20,2024,14.0
24,2024_20,2024,15.0
30,2024_20,2024,16.0
11,2024_20,2024,17.0
14,2024_20,2024,18.0
23,2024_20,2024,19.0
22,2024_20,2024,20.0
1,2024_21,2024,1.0
31,2024_21,2024,2.0
10,2024_21,2024,3.0
63,2024_21,2024,4.0
16,2024_21,2024,5.0
4,2024_21,2024,6.0
22,2024_21,2024,7.0
81,2024_21,2024,8.0
30,2024_21,2024,9.0
44,2024_21,2024,10.0
11,2024_21,2024,11.0
50,2024_21,2024,12.0
77,2024_21,2024,13.0
14,2024_21,2024,14.0
24,2024_21,2024,15.0
55,2024_21,2024,16.0
43,2024_21,2024,17.0
23,2024_21,2024,18.0
18,2024_21,2024,19.0
27,2024_21,2024,20.0
63,2024_22,2024,1.0
44,2024_22,2024,2.0
55,2024_22,2024,3.0
16,2024_22,2024,4.0
1,2024_22,2024,5.0
4,2024_22,2024,6.0
81,2024_22,2024,7.0
27,2024_22,2024,8.0
22,2024_22,2024,9.0
11,2024_22,2024,10.0
14,2024_22,2024,11.0
20,2024_22,2024,12.0
24,2024_22,2024,13.0
43,2024_22,2024,14.0
18,2024_22,2024,15.0
30,2024_22,2024,16.0
31,2024_22,2024,17.0
77,2024_22,2024,18.0
23,2024_22,2024,19.0
10,2024_22,2024,20.0
1,2024_23,2024,1.0
16,2024_23,2024,2.0
81,2024_23,2024,3.0
63,2024_23,2024,4.0
10,2024_23,2024,5.0
55,2024_23,2024,6.0
14,2024_23,2024,7.0
24,2024_23,2024,8.0
20,2024_23,2024,9.0
4,2024_23,2024,10.0
77,2024_23,2024,11.0
44,2024_23,2024,12.0
22,2024_23,2024,13.0
30,2024_23,2024,14.0
23,2024_23,2024,15.0
27,2024_23,2024,16.0
11,2024_23,2024,17.0
18,2024_23,2024,18.0
43,2024_23,2024,19.0
31,2024_23,2024,20.0
4,2024_24,2024,1.0
55,2024_24,2024,2.0
16,2024_24,2024,3.0
44,2024_24,2024,4.0
63,2024_24,2024,5.0
1,2024_24,2024,6.0
10,2024_24,2024,7.0
27,2024_24,2024,8.0
14,2024_24,2024,9.0
81,2024_24,2024,10.0
23,2024_24,2024,11.0
22,2024_24,2024,12.0
24,2024_24,2024,13.0
18,2024_24,2024,14.0
61,2024_24,2024,15.0
20,2024_24,2024,16.0
30,2024_24,2024,17.0
77,2024_24,2024,18.0
43,2024_24,2024,19.0
11,2024_24,2024,20.0
